id_transacao,id_cliente,cpf,valor,tipo,banco_origem,banco_destino,data,data_part
637e6d76-e5e3-488d-8a09-008190bb8c21,f44281cf-86e6-4f44-8f1b-9c54ac42b1f2,804.671.329-50,7949.16,TED,033,001,2025-06-19 00:03:50.037990,2025-06-19
047e5f52-59e6-4b34-83a1-5c2114403328,e43dcb3b-2fec-4f10-9808-2944fbf42226,208.957.316-30,4674.07,TED,341,104,2025-06-19 17:57:42.748615,2025-06-19
450839f1-a813-474b-83fb-e30441f9130f,9a73b0d2-7dee-46ae-ac9c-cbf75d078c26,302.456.798-47,5068.34,TED,001,033,2025-06-19 19:13:17.457676,2025-06-19
300eff17-a6b3-4b53-b250-35426f9b1c03,a1943d57-8cc7-4af8-a26f-f8c634b9352e,078.956.342-83,282.78,PIX,341,001,2025-06-19 15:28:57.143700,2025-06-19
ab1fd840-2733-4c5a-ab81-4ae87836f009,78de9ef9-0eb2-487b-acc1-8245c3647a11,549.271.368-09,7094.21,PIX,033,001,2025-06-19 16:31:42.955024,2025-06-19
2d43b79f-368e-4684-903e-d221fb868eee,7ee76409-5ebc-48cd-a1f0-f5917e7f1b6a,278.459.316-91,7989.49,Cartão,104,033,2025-06-19 01:02:54.960451,2025-06-19
0a5fd117-1139-43b2-bc1e-1bd6af61ba37,5421760b-748f-4657-b26e-3d0ed35dc731,123.658.947-55,4367.89,TED,033,001,2025-06-19 18:56:34.065726,2025-06-19
5f95f1e5-1575-4be0-afea-136f259441cc,15e6b8b3-8054-4abc-92f7-9f5b6ea2aa12,351.246.897-73,5236.11,PIX,033,104,2025-06-19 10:11:10.659128,2025-06-19
3095f766-4719-4598-90ca-00f1d9957a51,426c5e3d-1fef-4b27-b6fb-86759b1b1862,248.970.135-50,3703.25,TED,104,001,2025-06-19 18:07:27.403643,2025-06-19
aaf079e9-83b2-4c7b-bcf6-41eb70c707f2,bd6d79ff-d6a3-4794-993d-2022f82fd614,384.652.017-90,7191.85,DOC,341,001,2025-06-19 06:49:03.905370,2025-06-19
0262a86b-6193-433a-8017-eb85905771dc,b2bc5958-6a7d-4096-b710-05481744a378,342.109.658-98,6141.83,DOC,104,104,2025-06-19 20:00:25.992584,2025-06-19
ddd61578-4d41-4079-ac1e-5935b96f7cb1,8100d830-21ec-41a0-8d30-5ed2290acd00,089.572.341-79,3046.3,Cartão,237,001,2025-06-19 05:02:54.757916,2025-06-19
4dfe646b-38d3-443a-975a-cdba9e9afb37,ebe8b35f-1e3e-4f93-a5be-ce4ee2e6660f,160.423.857-71,1278.63,Cartão,104,001,2025-06-19 03:10:50.280749,2025-06-19
8a287935-fb4d-4982-b257-f559e05458c6,a96b12f6-4aa4-49db-a51c-d975a535aedb,650.824.713-17,5807.12,Cartão,341,341,2025-06-19 21:51:11.019802,2025-06-19
18df682b-ee80-482d-9df7-a87789c575ea,3808013c-79bb-43d1-8075-33b98d349752,794.853.620-56,3715.57,Cartão,001,001,2025-06-19 14:40:39.466084,2025-06-19
69f2d25b-a348-4bbb-8531-eaced261d41e,868c76aa-5226-402f-8561-00c149c53c67,413.528.097-88,4549.36,PIX,104,033,2025-06-19 05:14:28.842602,2025-06-19
6796e54b-286e-4a17-abcc-27292eafa658,5f28b3ec-ed4f-447d-9ec2-9d722b7682fb,154.269.738-73,7137.86,PIX,001,033,2025-06-19 22:25:57.265792,2025-06-19
0aafa5e1-b012-4898-8814-039e52cfcc57,f9e16293-bd5b-4189-990d-387bafff9efd,263.954.018-15,641.84,Cartão,033,237,2025-06-19 06:15:06.473363,2025-06-19
72fcb2ad-8b10-48ed-9dfb-c09efd6ccdb1,b672501c-5ea5-4b8f-a46f-e422f3aaeb3d,674.905.321-16,1617.54,TED,237,341,2025-06-19 08:02:43.052986,2025-06-19
ac24f653-c654-4f25-915a-b779d10566fc,b85027b7-07bc-4b90-b521-bbb752df1825,157.429.638-82,7687.41,DOC,033,033,2025-06-19 05:45:04.672520,2025-06-19
ede82082-ac22-47e3-8ab7-6845524581cc,501da7a4-63b1-430b-afb7-818be37a994a,871.342.906-03,3118.87,DOC,033,001,2025-06-19 18:58:28.788293,2025-06-19
ef674f33-66f5-44ee-bd7a-96aff8b23693,dd0eeea2-d75e-4070-b87c-415c0afe0569,452.397.168-46,587.5,Cartão,237,001,2025-06-19 03:44:05.663461,2025-06-19
5904d4a8-64ee-4d71-94ca-005349130ac6,2f38aff7-4240-4fe7-9c8f-9e64f964507f,630.425.187-44,2223.46,DOC,001,237,2025-06-19 18:52:37.224497,2025-06-19
1bb2762e-9af3-4da0-9f67-aaf5822cddd3,c831a2c1-275c-46c3-86ac-ebf2788a20b8,285.739.046-74,5275.01,DOC,341,341,2025-06-19 04:40:40.680596,2025-06-19
b371a45c-93f4-4aa8-b84f-9e61ff03d4d5,1706b48f-bf49-45e7-a49d-a96c6a96140e,154.362.870-26,1587.23,Cartão,341,237,2025-06-19 19:23:51.920716,2025-06-19
3c74024e-016b-4c9e-a758-59d33df98c83,6daa6529-2638-439b-ba26-a8d8bc734fb2,568.409.217-94,4418.99,TED,237,104,2025-06-19 21:55:27.144681,2025-06-19
e50bab83-202f-43a5-9a43-a99432ac5cb9,8eeadc2b-1251-4743-b1a0-68ce6578afe6,546.387.920-65,7910.32,TED,341,104,2025-06-19 23:53:07.927418,2025-06-19
3a8d3af6-2b56-4bab-b82d-4df283f6bd86,1dfcc59f-d68f-465f-a0d1-466a88652dd6,695.071.382-77,1869.47,TED,104,001,2025-06-19 10:58:48.527423,2025-06-19
7c36b477-b5b4-4d3a-a8a3-d8eb705303b8,62866ce9-7845-44ed-a2d9-283b0544f5b0,239.054.168-24,3157.76,Cartão,341,237,2025-06-19 09:56:03.909356,2025-06-19
8b7351ee-b498-4dc4-8a0e-a0a9569a78a9,0ab6e54a-64f2-4fa4-9e63-5f91e633c232,097.254.836-00,89.45,TED,001,104,2025-06-19 15:09:15.653443,2025-06-19
7cedf953-c235-4c6d-85af-91e51d526152,a77380c6-1373-4d07-b6ad-9c5340509f19,021.765.834-26,1489.83,PIX,341,104,2025-06-19 23:51:08.680273,2025-06-19
4a80dbe9-3608-4b0f-8a08-62f2c3d19a9b,c0342520-842f-420c-a6e2-e625be5a2e21,576.894.213-00,169.37,PIX,237,033,2025-06-19 09:20:02.543240,2025-06-19
dd1de75a-854f-4059-a172-bc2a35bdbf09,e30ce564-3d5b-4552-85ce-649c5e8d90ee,398.126.740-04,2713.07,DOC,104,341,2025-06-19 03:07:19.973488,2025-06-19
85d2e156-4338-4541-91b0-42be160b703a,dda02d5c-d6a0-4bcc-92c4-38d94408976a,692.753.810-03,6486.85,TED,237,237,2025-06-19 10:47:36.519900,2025-06-19
d1a75335-e6f6-4db1-99be-8d5880a57e40,d7b65677-7dd9-4483-bf17-cc737840c8be,306.152.974-80,5410.84,TED,341,104,2025-06-19 20:35:48.604988,2025-06-19
8b312464-0413-497d-bf7d-be9c2e3c1e97,59b9044d-ee3a-4010-aa51-e57cd991af06,985.462.013-15,6379.46,TED,237,104,2025-06-19 20:16:43.573711,2025-06-19
28d0ebb3-c88f-4fc0-a1a5-183d881fe6e9,91254db0-6f9d-4b5e-a2e3-966c5161a06e,034.796.285-83,3648.27,Cartão,001,104,2025-06-19 21:06:23.813736,2025-06-19
8093f796-57a4-4a67-9c81-3bbfa0474ca6,c850a659-949f-4cb0-b6e1-88fa4ef1f8de,926.530.187-21,7177.9,Cartão,341,104,2025-06-19 04:00:35.133423,2025-06-19
8d755855-f2d7-4e66-9771-8591c9f786b6,46541298-e157-4ff6-8037-ee9d330db500,025.843.916-51,6748.32,DOC,001,104,2025-06-19 06:53:03.457550,2025-06-19
394089be-2c62-4cf6-9f50-3eef08a50767,1feb7c2c-cc78-46dd-aaf3-817250154e95,467.192.538-91,7802.99,PIX,033,341,2025-06-19 04:50:59.344269,2025-06-19
494d6014-ffdb-49fa-9737-2f61b9cf2d6d,570a3138-a0ae-4ad6-aea7-fa864762c392,306.189.452-70,6409.27,PIX,001,237,2025-06-19 10:37:04.258661,2025-06-19
2d2a1aa1-f39e-487d-9286-4698580ac096,5f7b8692-da8f-44f5-88f7-5f226a205ca8,632.810.547-90,1583.71,TED,033,001,2025-06-19 08:12:51.101917,2025-06-19
de04752b-329f-42b0-946b-1eaaf15d6d51,7b5c30f6-b675-4186-a9ee-a705178a7d9c,702.548.369-92,792.64,DOC,033,001,2025-06-19 04:20:24.633092,2025-06-19
78e0cd57-27cf-4ad0-b2d7-ec82b6efff16,4b727e2e-0f5c-4b3f-b284-19b1f364e112,542.187.096-02,4406.1,PIX,341,341,2025-06-19 07:25:02.069795,2025-06-19
5e554d35-76ec-49d8-bd6c-594fe5b7190b,667283b4-7cae-417a-ad58-3d71346496c6,839.014.675-48,6442.39,PIX,104,033,2025-06-19 02:52:36.217431,2025-06-19
c0a47cc1-b30e-4781-87ad-58a29a402076,db84d7d5-b63c-4d8a-9a80-b19b7a2a5859,847.019.653-75,7844.48,DOC,237,104,2025-06-19 04:42:21.477281,2025-06-19
9dc47566-8eb1-4b6b-9adf-6957055372d5,cd98bad0-21f5-46d6-941d-e2504d031166,062.873.594-47,2419.68,PIX,237,341,2025-06-19 18:22:23.413810,2025-06-19
105b73dc-2863-4402-bae8-f86b3fee3fc6,508e7972-f044-434a-8ec3-cd8e2dae0fee,381.695.027-21,5682.14,Cartão,104,001,2025-06-19 03:06:04.746588,2025-06-19
df5ffdf9-880a-4a0b-8771-dd81eb20a53e,bffceb13-0725-4c6c-a912-3e36082e2bd7,410.823.759-50,1703.94,PIX,033,104,2025-06-19 08:18:49.941956,2025-06-19
6bc19a4a-b297-41b7-9098-b5f6dd37ae98,d2fd10f4-e72d-4bd2-8224-08cdfbb121a1,024.981.376-96,7775.33,PIX,033,104,2025-06-19 13:28:54.183604,2025-06-19
4ed1e1e7-da86-4faf-b437-f155e10efbb1,300f56c1-ff53-494b-96fe-6674c39e1e58,104.572.396-70,5914.01,PIX,341,237,2025-06-19 01:22:07.170182,2025-06-19
e49dc3a5-9ff9-435d-b418-e3b623f4e030,31a92400-979f-4232-b2c0-2900dd841a60,501.962.743-70,6683.9,TED,001,341,2025-06-19 20:58:36.131264,2025-06-19
6ac8fd2a-2ce7-46e5-bd0a-0b0b9a794f9f,15a5d154-2f21-4195-bf6b-156b12db2c98,189.057.324-88,4770.24,Cartão,001,237,2025-06-19 01:09:05.388588,2025-06-19
474aa9e9-1711-4c44-8041-3d5e1c48be17,018790b3-331b-4ad5-9599-0bd888dfa8d0,697.105.284-67,4435.59,PIX,237,341,2025-06-19 00:48:29.658688,2025-06-19
7b7117e5-ead0-4acf-ae62-d5398dc493ce,d942b43e-38a3-4d14-877b-6589fdb4a3e0,793.516.408-84,4946.53,Cartão,001,341,2025-06-19 21:01:09.404755,2025-06-19
39877e77-149a-4915-994e-825bfe75ef3e,2c45bf75-1fa1-4be2-b5a7-360b79a42cb2,930.617.845-00,6056.45,PIX,341,237,2025-06-19 22:58:41.673312,2025-06-19
4bf56d5b-8b81-4b90-8309-0859e8f689d5,a21fcfe4-680b-4551-8d45-7e79a799a864,768.243.519-46,105.69,TED,104,033,2025-06-19 00:16:08.185430,2025-06-19
7d665266-ed19-4ce6-b95b-43a2c59dbb6e,9769f752-9683-4fab-beb1-0c4f8bcf8256,397.016.852-02,5056.3,TED,237,104,2025-06-19 05:25:04.628226,2025-06-19
5c48ca76-951e-41b8-831d-9536bc7af4d8,f56db9d8-c2bb-4370-8f50-5ae7bd13834d,207.934.856-65,6709.06,DOC,033,237,2025-06-19 13:49:29.006514,2025-06-19
6e0486c7-be5d-4558-90ab-a842f5adcd38,d0dd9c8e-7db3-4a3e-98a5-99ba3273a759,537.218.640-26,5809.05,TED,104,001,2025-06-19 04:09:28.813591,2025-06-19
be15cae3-0dd2-4a90-a874-f91e899a3665,93727b4c-082a-4931-a5bc-cdb579eb7f77,176.935.402-61,1116.83,TED,001,001,2025-06-19 03:30:37.026367,2025-06-19
431e2840-d68d-443b-9b51-6ac821bfab20,f2bc65de-3d37-4b84-b8eb-0309021d1178,094.816.253-89,4985.74,Cartão,001,237,2025-06-19 22:47:51.164430,2025-06-19
90a17592-2c8a-4ecb-8ce3-75ed4797897b,cc5bd560-6594-45cb-8f3a-08dd3cb3035b,340.976.512-34,7470.1,TED,104,237,2025-06-19 14:08:05.410471,2025-06-19
79cb58de-9e8a-4618-8ae9-5a59bce35fbe,ca21e275-c20f-45bf-81df-e061a7d2adbb,748.260.351-44,308.48,DOC,341,341,2025-06-19 12:28:31.792580,2025-06-19
58a035ff-6c89-4d15-98cb-439cd02ae6eb,7716e7fd-d6e3-49d5-b2f5-81b3789707c6,428.705.396-65,4040.72,TED,104,341,2025-06-19 15:40:59.966283,2025-06-19
4a4d08bc-0e40-422e-9ae9-54e23602903d,0d1b93c4-3ec8-41b5-b704-f9bee8d1e870,670.381.425-26,7677.52,PIX,001,237,2025-06-19 13:33:23.788325,2025-06-19
a9c6fa84-cee6-4c6f-9e90-77fbf18d9ec2,576330f2-080f-4977-9f05-80cb2ee2bb14,172.639.408-50,4532.57,PIX,104,104,2025-06-19 05:17:12.906229,2025-06-19
5ac92c83-508f-48a1-9c62-14cb13f0d6d4,098b1548-9119-43c1-981c-cadf64cb60d3,730.916.584-57,694.9,TED,001,001,2025-06-20 23:43:20.604325,2025-06-20
9e86d519-9f12-40a2-9e8a-d17aeed64cf9,cf7e7a1d-25e2-471a-8f09-8b64ce6a6426,382.709.461-50,3462.51,PIX,104,341,2025-06-20 03:20:29.548461,2025-06-20
930af7c9-c8aa-498d-89c3-e523bcc67853,904d5657-a26a-4d2b-b1e9-6edf46e84006,209.513.846-51,5256.16,DOC,341,001,2025-06-20 07:20:47.152942,2025-06-20
9886ba8c-6df8-45c7-b631-a94ae2a0b4ee,bddadb65-6c07-4b4e-9a9c-d9af13f17231,062.317.459-61,6443.7,PIX,104,033,2025-06-20 15:32:30.840739,2025-06-20
e80abae9-b2f1-44b9-8455-22323e5f1eb5,f6aeaeb8-cc5c-4911-8810-265d602d9267,051.894.372-05,4880.88,PIX,341,104,2025-06-20 22:23:31.038566,2025-06-20
e69aa372-5281-4ae9-a7b9-249e051f9c4d,9c30b020-a94a-4147-91d3-ccfd0b783d3b,853.749.102-05,5551.83,Cartão,341,033,2025-06-20 10:26:11.487415,2025-06-20
2a05dd99-192f-46fb-b7de-55c92fe20fcc,d06d87eb-7fe8-4e92-b265-78d000d8d438,072.584.169-94,3612.8,TED,237,104,2025-06-20 13:51:37.765280,2025-06-20
5a0a9ca1-f5ae-4b39-8286-15a142c2f1ff,5480ead6-256b-48ad-9a75-87750fd81f10,734.021.586-71,6231.47,TED,104,001,2025-06-20 09:05:32.579497,2025-06-20
b6ae228c-7cf4-43ef-84fa-a3565f22323b,2701cede-698a-4e18-90c2-71f7af320d71,528.701.346-90,2952.6,PIX,237,001,2025-06-20 05:25:54.947568,2025-06-20
5501c625-af0f-4694-84cf-cdb290ba14cc,21809cb2-0862-470b-9e7d-b59cb59acf47,509.418.263-33,4230.4,DOC,341,341,2025-06-20 23:18:17.138833,2025-06-20
1cebab3f-b317-4224-8462-b276d9309f9c,6ed604f1-caa7-4fdb-9209-11c53f31a7ee,348.659.271-82,1205.79,TED,341,341,2025-06-20 10:37:17.911503,2025-06-20
c1baae51-f3ce-4659-ad65-7da54a98ea8e,83bbce59-2771-442c-881d-ae387c870edd,573.204.618-62,6153.8,TED,104,001,2025-06-20 22:10:09.335550,2025-06-20
a96e1091-ec95-4a46-af96-0015cf69c3ea,a924ceb6-336d-4000-b908-d0539f2b9fcd,421.567.083-71,5564.41,PIX,341,104,2025-06-20 10:29:56.286874,2025-06-20
133345d8-0085-4c40-bdfd-b5037e70e400,6dc6eab7-ab31-43bc-9742-dd1896c838d8,036.721.459-80,4554.77,PIX,237,237,2025-06-20 18:43:55.497887,2025-06-20
a0ea27eb-8402-4ec5-9422-fce5e321c487,88713d6c-d0ac-4e8d-9cf0-832630e1de8f,857.192.340-04,3497.39,Cartão,341,104,2025-06-20 05:38:27.459348,2025-06-20
025f73ec-eb7d-4064-9556-edb762e5cc50,3c59f0a0-b3f9-44c6-acc2-00bdf0ff371a,893.026.517-03,838.39,TED,341,001,2025-06-20 21:07:50.702065,2025-06-20
7a589b81-ec63-4a80-ae90-35970e21ce4f,0cb24377-b868-490f-94be-770579d01d5b,327.615.480-35,1235.47,PIX,001,104,2025-06-20 01:54:19.552942,2025-06-20
880b318e-18e0-4fd3-a833-1f9dd2cb04eb,3f216ad0-90b8-492f-be8e-2fac931233d6,495.612.837-19,2139.16,DOC,033,341,2025-06-20 07:55:59.077745,2025-06-20
2bc9eecc-1178-48d8-ad21-842a0f8f40e8,34e4f8a3-10bd-4bbb-ad6e-7c4ee8aacc47,149.256.078-20,70.59,Cartão,237,237,2025-06-20 23:41:10.090675,2025-06-20
b9d82adb-3f94-4149-9358-77a912f90d81,d2765b38-9ee2-42bf-9970-1054bf9837c7,609.341.257-16,6263.91,Cartão,033,237,2025-06-20 09:55:07.696085,2025-06-20
4a8613e9-5b7c-43b0-aa72-88d4e7b031f2,f229def4-c11d-4bda-aecc-db70780eb7fa,712.806.934-87,944.56,DOC,033,341,2025-06-20 09:01:06.014177,2025-06-20
ea79f261-f993-4afe-9b53-3df52db9c58a,2391532b-e8f9-4985-8a04-819b678946bd,268.754.039-00,7309.0,Cartão,001,104,2025-06-20 08:33:47.503716,2025-06-20
79136f49-3c02-4dc7-8415-7e210a0298b8,4c554b7f-706b-4dc4-844a-063656d3d242,120.894.375-88,3759.03,TED,104,104,2025-06-20 14:21:12.945393,2025-06-20
26bcd6d7-b5a7-4e45-9f29-7ab64656874b,61621463-0b1b-47a9-a49d-dc0702d1ac0f,095.128.376-68,1075.1,PIX,237,104,2025-06-20 08:22:18.515764,2025-06-20
545ff269-9fff-4aee-b17d-a41db81ec793,a7122ec6-5f53-497f-aae7-81c375622c34,673.842.150-80,5764.96,Cartão,104,237,2025-06-20 12:53:26.884156,2025-06-20
22eda1c4-6ed2-4f13-9230-e61d750ce693,1fcc6bda-fad7-4ec2-a25c-58b18597694c,865.402.719-30,396.14,TED,237,104,2025-06-20 20:23:55.631884,2025-06-20
385fdb39-dcd8-4861-b74f-db7c4ab29995,ff6c86bf-37f7-4df2-b097-c54b3f30d544,042.195.683-60,7660.19,Cartão,237,001,2025-06-20 01:52:32.601889,2025-06-20
457e8af7-163e-4371-a88c-da888cd0adb1,4442750b-e871-4284-8123-c7154d3a8919,851.246.397-09,5058.57,TED,033,341,2025-06-20 15:10:40.551434,2025-06-20
3a1f2d76-26e3-4833-9e6e-63820ff95e92,30ed55e3-7bd9-4d61-86ad-a9d07332f2ca,319.745.620-34,260.57,PIX,341,033,2025-06-20 00:16:03.416599,2025-06-20
5fee4825-4e3e-40e3-bbe3-42c948a38255,aeb360f2-6c4c-4329-a792-47ccc2c79802,845.172.930-41,1633.91,DOC,033,001,2025-06-20 10:07:30.206993,2025-06-20
07a91dd4-6458-4e09-be40-81dace8929aa,0adc3f6e-5eb5-4592-b29f-c6117c7bde6b,056.732.489-38,7268.03,PIX,341,001,2025-06-20 22:01:05.703517,2025-06-20
02ead7e4-8da8-4cc2-aef8-d5f267a7513e,aeccca5a-9070-4a3a-85e1-bdb8a9a57a89,125.407.689-11,2113.13,TED,104,033,2025-06-20 05:15:02.929013,2025-06-20
33ce2a4b-7e38-40ec-b7d4-035107201492,86594589-4c9c-4f17-8a46-4834cd441a80,614.705.839-84,7742.57,TED,104,033,2025-06-20 05:49:36.926529,2025-06-20
10814b01-9ae1-4d97-84d7-9fae599bf6dc,689ef0ed-ebad-48cd-99ea-227ecebd10b2,261.498.075-76,3421.73,Cartão,341,104,2025-06-20 01:55:46.336874,2025-06-20
b92d64ca-ae95-44b2-8160-0c945e3b0b56,8142a9f9-c6a1-4d98-8243-a58edc75f76f,370.256.189-77,5077.23,TED,341,033,2025-06-20 23:37:08.749540,2025-06-20
8018f080-6ae7-4a84-9a00-0189f7797409,a742cedc-5f59-4477-b916-aad78934e7f5,129.470.863-50,6605.57,Cartão,341,033,2025-06-20 01:34:38.693143,2025-06-20
eae64fbc-4ed5-4d72-ae09-e4c2ff36f3f5,2d51fcd6-54a4-46af-8c2c-b47cd3d38ca3,804.127.965-11,6334.15,TED,341,237,2025-06-20 18:47:10.962113,2025-06-20
7f2dab65-fb0a-40a8-8f9d-61d244ad4fc7,1b47e7cc-d039-4ae5-9c07-314f5036388e,304.652.781-08,1460.24,Cartão,033,001,2025-06-20 01:04:55.482404,2025-06-20
b953f105-7de8-48de-b00c-7da549ce4100,41df4626-b544-4f2b-88d8-e01c5477dddf,967.835.102-12,5954.75,Cartão,341,001,2025-06-20 16:02:46.294148,2025-06-20
48f4877e-da6a-42fb-95bc-06c238e0f212,d9dbbbda-45e0-4c7c-a18e-a91df7e30844,176.430.582-53,2155.56,Cartão,001,237,2025-06-20 18:53:27.749254,2025-06-20
38d11ce9-febe-4c7a-9000-d2caf06a78e5,1a837399-2707-4a86-9c88-5ce921111cce,174.928.563-00,4933.65,TED,001,341,2025-06-20 01:39:00.209754,2025-06-20
41711728-86e0-4108-b66d-a3b45bd96db3,13d9a372-a51c-4275-a381-d360a33b0929,398.210.457-23,5570.39,Cartão,104,237,2025-06-20 08:47:21.839716,2025-06-20
b6481653-4a71-400e-88d8-365c288bfda9,caace085-afc8-4a6c-8efe-e464d7320a19,193.206.784-13,7504.86,PIX,104,237,2025-06-20 11:44:19.726585,2025-06-20
76e15147-65f6-447e-a508-65ecd434bb59,4633e4a4-9645-4123-904a-a5c0d2a21aab,902.381.467-31,4230.94,TED,001,104,2025-06-20 13:07:21.930706,2025-06-20
96d92040-3cdb-4e90-b641-fa832ed70988,3506b593-9a6b-4e58-a7f1-b0c421b64b32,246.198.703-31,2174.53,PIX,237,033,2025-06-20 18:25:47.575410,2025-06-20
75a21ffc-a5fc-470d-ae9a-10596fb7ca1f,85541261-50b6-4235-80b3-4c1c9aaa719d,096.417.538-00,4062.57,Cartão,033,104,2025-06-20 10:33:48.191846,2025-06-20
fca2b45f-898a-4137-bf38-28fde74ef06c,e61031c2-987e-4c34-b001-6fa9aa0b7516,048.731.296-13,6175.62,Cartão,104,001,2025-06-20 21:12:50.444032,2025-06-20
39c46f0b-79f0-4530-bd82-23aa68a434ff,ded4683f-e7d6-4fb6-bd8d-570e16d8ba14,872.619.350-77,5355.46,Cartão,341,104,2025-06-20 09:53:50.669835,2025-06-20
6d25996d-89ce-4b53-a62b-206f80929c25,ed128617-9265-435c-9d8a-45bd5fb2f07e,971.845.623-64,1756.18,DOC,104,237,2025-06-20 04:34:17.265101,2025-06-20
4ebac3dd-9df8-4e15-b4d4-1a95e3853568,30cfb344-5a27-46a5-9c80-1475c1cb3cfd,756.812.403-71,7572.25,PIX,237,104,2025-06-20 02:38:52.201138,2025-06-20
1b272807-add5-435d-84e2-5f409e6183c4,4149b408-1e7e-4282-8af6-c65ea72c2d17,130.956.784-01,2411.54,PIX,104,001,2025-06-20 20:22:36.498888,2025-06-20
2bc7bc78-4596-40d7-8264-461f5e07e3c7,9f6dc283-6f25-4011-b1de-18338e034808,680.943.751-75,828.42,Cartão,237,033,2025-06-20 18:59:31.737151,2025-06-20
c8f0c428-7a47-4610-8172-2d864ee869ec,cdb52d3a-e7c2-4434-8624-c94770af927c,687.201.953-03,3991.77,PIX,237,341,2025-06-20 12:53:31.189928,2025-06-20
85ae679f-5810-4912-98bb-e3ee8893d81e,26d3b449-891c-4e6b-b995-ab92a7f16d5a,208.495.617-01,5048.7,DOC,033,104,2025-06-20 11:47:06.823198,2025-06-20
5d1f8f84-f51a-419e-9c10-a327bfeed728,534d657d-2ee9-41d7-8362-8e8c2c414eb9,497.053.162-52,4717.46,Cartão,237,237,2025-06-20 11:02:11.239825,2025-06-20
24d3789f-c2c9-4f2e-88d1-d1adf4b3523f,9b2d8da1-0d1a-44c2-89a3-359fafada022,845.132.760-53,3524.73,PIX,341,237,2025-06-20 06:34:50.936823,2025-06-20
5326336b-a339-4c0a-a5ea-a90f70b51757,8d6e590c-b25f-456d-9231-9d01763c8863,301.826.947-04,838.07,PIX,033,341,2025-06-20 03:44:30.300580,2025-06-20
db6852fe-301b-4624-9ed3-93d8ed1532fd,0b275f43-1861-41ce-b963-6ac4eb80e7e5,918.450.762-49,2520.11,TED,341,104,2025-06-20 14:41:18.802843,2025-06-20
79287f43-b252-46be-8cb4-f6f4e995fb38,ff3cd38e-5c4d-413e-9978-dd0810d76c10,802.657.431-17,4860.68,Cartão,104,033,2025-06-20 02:05:36.118637,2025-06-20
d9afee86-643f-4379-bcc5-78e00a83c48c,c7c14931-ffee-4418-8c00-599e48934a4f,792.064.581-67,775.6,PIX,341,341,2025-06-20 16:29:17.351411,2025-06-20
2541c069-c57f-4222-a9ce-c5f0cee062f8,9c50d849-96ad-484f-8eb3-de334d96fc97,295.817.346-19,6048.8,PIX,341,237,2025-06-20 01:13:41.271095,2025-06-20
01fd746f-1274-4afd-889a-c98930c273f6,ba4bec6c-4993-4e16-b8cd-c278a8eb34c0,941.380.572-50,1473.86,Cartão,237,104,2025-06-20 13:35:07.052194,2025-06-20
1e3c59e2-f9cf-4602-9a13-8f4f0ece25ab,e0e00037-4cf1-415d-9e0b-4d78dbf66b42,256.149.380-60,7740.75,Cartão,341,033,2025-06-20 16:47:34.390804,2025-06-20
7508e978-6d14-4bcc-b6d6-beeb69180511,0f589c27-22a1-4919-b8cd-c3c8ff372421,147.952.638-09,2804.19,Cartão,237,104,2025-06-20 02:45:17.360483,2025-06-20
7dca7c97-2b18-44f4-b934-449147d0b179,c22670c9-305e-41aa-bd3d-7b09bec60e15,702.534.169-06,4350.83,TED,104,001,2025-06-20 11:00:23.163343,2025-06-20
4c67d733-b5c9-4df5-a00e-bc95718305c6,20b40e44-a5ae-4be9-a35c-aa243fcc2861,154.763.829-09,4506.06,TED,001,104,2025-06-20 22:47:11.216712,2025-06-20
e04a1767-644f-4233-9385-a2b67be9dd8c,9f9c218d-6de1-436b-bcb8-b9f8091eabed,943.071.865-75,4965.77,DOC,104,237,2025-06-20 03:54:59.997081,2025-06-20
6c05b82a-ed39-41f0-be62-5886b4dbe01d,f0fc6d5e-5eb5-4491-85a0-705425cccd4b,637.254.801-17,7577.0,DOC,033,001,2025-06-20 20:56:45.049147,2025-06-20
4516187b-f083-44a4-9aca-9d87ee3c672d,047564e2-4071-47dc-959d-a4bd06fc3277,712.930.654-80,2092.78,TED,104,033,2025-06-20 13:25:45.407514,2025-06-20
3d329aa1-192c-412c-9adf-750d700f810b,252bf819-1654-45d3-ad8f-401aec1e78c1,073.964.258-83,7362.95,TED,104,104,2025-06-20 08:46:16.380529,2025-06-20
8981d195-7dfa-4a3a-9d51-109b42071c2d,a9b8a4cb-b7f2-4ac5-8db8-3f72a51b45de,268.051.394-06,6784.72,DOC,237,001,2025-06-20 05:39:03.463486,2025-06-20
4f13d538-373c-4605-93ee-8dfca4087e47,02788ca8-4583-4006-b693-4e6cb88a2427,083.796.541-10,6346.38,PIX,033,033,2025-06-20 16:04:38.430099,2025-06-20
7b0ca7f3-9f24-4120-8285-ca0c49832cbc,761dfff5-16d4-493d-be90-1ca015b41bf9,539.261.870-77,1719.09,Cartão,104,341,2025-06-20 01:28:31.739530,2025-06-20
18f9fedc-a932-4de1-b80a-a3ba0cb33f47,830b6621-3dda-45fa-a811-e6ad2315676a,378.091.265-12,7753.18,PIX,001,237,2025-06-20 02:17:41.259839,2025-06-20
e5b7e10d-9cb8-4d71-8551-8fad4bfab72e,e9d244c1-d93b-4c9b-8adf-e3e64c6e0baa,614.509.832-51,3192.54,DOC,033,104,2025-06-20 13:51:30.502890,2025-06-20
